symbol,timestamp,Open,High,Low,Close,Volume,ret_1,ret_3,ret_5,ret_10,ret_20,roc_1,roc_4,roc_12,ema_20,ema_50,ema_200,ema_align,ema_spread_20_50,rsi_14,rsi_slope,rsi_band_50_70,macd_line,macd_signal,macd_hist,volatility_20,atr_pct,atr_band_high,atr_band_low,vol_pctile_60d,bb_z,dist_min20,dist_max20,donchian_up_20,donchian_dn_20,donchian_range_20,hod_sin,hod_cos,dow_sin,dow_cos,obv,obv_z,vol_z,label
WIF,2025-07-01T18:00:00Z,0.8015969192107244,0.8015969192107244,0.8015969192107244,0.8015969192107244,298172888.85540146,-0.003097383989276614,-0.010326258368381191,-0.0028807643850745634,-0.037316213447108004,-0.07811506810426572,-0.003097383989276614,-0.008001358187093244,-0.03176872437389833,0.8229823362380818,0.8329168162191256,0.8045027133297092,1,-1.8800899803588031,16.628201124629214,0.8896588665559051,0,-0.01349903285591103,-0.010978985776772855,-0.3822946229662827,0.029974975976770252,0.006591897787064709,0.8282663811959449,0.8176982912802188,0.7556200145032632,-179.6906267373078,0.0,12.225794709554293,0.8661985681016137,0.8015969192107244,12.225794709554293,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-7449413239.916967,-1.3502706341820483,-1.343454622592466,0.0
WIF,2025-07-01T21:00:00Z,0.7931709801325346,0.7931709801325346,0.7931709801325346,0.7931709801325346,273264036.7543404,-1.2908254330645796e-05,-0.010511441444268743,-0.012843069880176472,-0.026941322164352743,-0.07869046906247079,-1.2908254330645796e-05,-0.01357626746311169,-0.026332824294236556,0.8150684709699837,0.8283373811922928,0.8041450569537069,1,-2.996748451121987,20.33820482315636,3.710003698527146,0,-0.014733084069512348,-0.012748822404960117,-0.3554518607934801,0.03251066353203415,0.005582363980660378,0.8194962400799807,0.8106407018599867,0.7599709934735316,-219.60031539174904,0.529145766880432,14.800318958524038,0.8587033752351896,0.7908280448512558,15.329464725404469,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,-7723704326.251439,-1.3109629602246693,-2.000880009382307,0.0
WIF,2025-07-01T22:00:00Z,0.7929997884987395,0.7929997884987395,0.7929997884987395,0.7929997884987395,271416298.8883433,-0.0002158319430275446,0.002746164177690691,-0.013789169213953678,-0.018470379597707032,-0.07651488119335104,-0.0002158319430275446,-0.0107250046824654,-0.02609396434647515,0.8129666916870081,0.8269515932435261,0.8040341587601251,1,-3.2941122211760447,16.628616614988573,-0.21358188543479173,0,-0.014639612281912462,-0.013126980380350586,-0.28254348891883,0.032709242733467155,0.0053536250555624365,0.8172121152237707,0.8087212681502455,0.7440174039158811,-218.57096887420497,0.5115493492410995,13.804907911407618,0.8516074694686692,0.7908280448512558,14.316457260648715,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-7995120625.139782,-1.3777175927303145,-2.0690657342425784,0.0
WIF,2025-07-01T23:00:00Z,0.7889387615998962,0.7889387615998962,0.7889387615998962,0.7889387615998962,264784589.63706443,-0.005121094554806138,-0.005348660580238973,-0.015791175474191954,-0.018626449203361983,-0.07358872498837166,-0.005121094554806138,-0.0023889937435324082,-0.03213338928838261,0.8106783173929974,0.8254608939633837,0.803883955803307,1,-4.5534619075662945,21.745465770353817,-1.1426120248942198,0,-0.014723502773223096,-0.01344628485892509,-0.3103843861138499,0.03242236398355968,0.004114955427653242,0.813924765232129,0.8074318695538659,0.7432922407541697,-320.6212093565461,0.0,19.10790644042676,0.8509715831737469,0.7889387615998962,19.10790644042676,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,-8259905214.776846,-1.436695903419579,-2.2480574781024902,0.0
WIF,2025-07-02T00:00:00Z,0.7831039063553853,0.7831039063553853,0.7831039063553853,0.7831039063553853,266271424.09970573,-0.007395827824048462,-0.012692186211183842,-0.009767152981181026,-0.030886979620853294,-0.07975316468881988,-0.007395827824048462,-0.012704930631546762,-0.030718934495937877,0.8080521830084629,0.8237998356258152,0.8036771891421336,1,-4.330565200609635,19.4135920586491,-0.924612764507259,0,-0.015086898274259464,-0.013774407541991964,-0.2826470073440689,0.03244731919399132,0.004643568472917855,0.8116885796190336,0.8044157863978922,0.747643219724438,-348.6444323918641,0.0,15.443544710768585,0.839262759996821,0.7831039063553853,15.443544710768585,0.0,1.0,0.9749279121818236,-0.22252093395631434,-8526176638.876552,-1.4967638300108213,-2.2113417641553546,1.0
WIF,2025-07-02T01:00:00Z,0.7860846814423321,0.7860846814423321,0.7860846814423321,0.7860846814423321,263668394.84135816,0.003806359619401567,-0.00872018776890049,-0.00894693054706841,-0.029478096437370094,-0.0633628478340803,0.003806359619401567,-0.00893413761685835,-0.02217668518467808,0.8059600400021648,0.8223208099715609,0.8035021393142748,1,-4.321277856453148,22.59990461807783,5.971288003089256,0,-0.0149618967564632,-0.014011905384886213,-0.1972411143902622,0.03170146917453272,0.004816396289960771,0.8097461353454587,0.8021739446588709,0.6896301667875272,-280.08599101459987,0.7872953047066169,12.304045895858271,0.8326689723123148,0.7831039063553853,13.091341200564887,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,-8262508244.035193,-1.33450364510143,-2.1591045388159946,1.0
WIF,2025-07-02T02:00:00Z,0.7946530627604687,0.7946530627604687,0.7946530627604687,0.7946530627604687,269224973.8542331,0.010900074152844441,0.0072430224482624705,0.001868553773470616,-0.010998514073393362,-0.04015605574639858,0.010900074152844441,0.002084835690636222,-0.016594575055216776,0.8048831850267651,0.8212358002770083,0.8034140888013017,1,-4.2111469451992924,37.79591823736405,16.05045246701023,0,-0.014009937550401586,-0.014011511817989288,0.00032215827634952124,0.032748923924742775,0.004886627795322352,0.8087663587708885,0.8010000112826418,0.6983321247280638,-135.69442886997052,2.974153917928972,9.789906930993782,0.8326689723123148,0.7831039063553853,12.764060848922753,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-7993283270.180961,-1.1724692602721607,-1.91662526466434,0.0
WIF,2025-07-02T03:00:00Z,0.7906864585605062,0.7906864585605062,0.7906864585605062,0.7906864585605062,265350144.57647696,-0.004991617582373875,0.00968268979835707,-0.0029171885942274045,-0.016666132201026307,-0.04730251619731218,-0.004991617582373875,0.002215250467686447,-0.02379661504746855,0.8035311158395023,0.8200377868763611,0.8032874457143286,1,-4.254185693482704,37.82584772114445,18.412255662495348,0,-0.013420867424277283,-0.013893382939246888,0.09628914282847337,0.032520601494956766,0.004907256426732659,0.8074112170448039,0.7996510146342007,0.6997824510514866,-182.86614198263226,1.9542150588135716,10.81995327710687,0.8326689723123148,0.7831039063553853,12.774168335920441,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,-8258633414.757438,-1.2602866856642398,-1.8951718282000787,1.0
WIF,2025-07-02T04:00:00Z,0.7873354900620362,0.7873354900620362,0.7873354900620362,0.7873354900620362,265876143.28308037,-0.004238049687319445,0.0015911881368926295,-0.0020321875611849505,-0.01779127240500178,-0.05444358293354912,-0.004238049687319445,0.00540360439056542,-0.02010574666491638,0.8019886752892675,0.8187553438640346,0.8031287197874402,1,-4.385680968202967,30.63715211295981,8.037247494881981,0,-0.013073714613952125,-0.013729449274187936,0.13504491146057368,0.03200416927453548,0.004855678404641347,0.8058117232255695,0.7981656273529656,0.6976069615663524,-243.74168245514036,1.1068612732970662,7.270695118708906,0.8151317060310969,0.7831039063553853,8.377556392005973,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-8524509558.040518,-1.3464978155658835,-1.7826175010147798,1.0
WIF,2025-07-02T05:00:00Z,0.7979963993375515,0.7979963993375515,0.7979963993375515,0.7979963993375515,264802154.9144618,0.013540491201120997,0.004207290871652614,0.01901726304939122,0.00906436555072343,-0.02040931926615286,0.013540491201120997,0.015153224806980559,-0.007575155291215885,0.8016084585319612,0.817941267608094,0.8030776519222671,1,-3.6711595958023624,40.395501377852646,2.5995831404885976,0,-0.011802297687998675,-0.013344018956950084,0.276534407175739,0.029375955076182198,0.005575151695216131,0.8060574095105043,0.797159507553418,0.7215373459028281,-7.134375932153298,3.347416740258848,3.851538660728643,0.8151317060310969,0.7831039063553853,7.19895540098749,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,-8259707403.126056,-1.1819613444870887,-1.7131855526474553,1.0
WIF,2025-07-02T06:00:00Z,0.8055265287442854,0.8055265287442854,0.8055265287442854,0.8055265287442854,252859087.55581373,0.009436294966975955,0.01876859028393696,0.024732510072936087,0.015564299475990584,-0.0107095114006589,0.009436294966975955,0.013683287076305284,0.004902226342673899,0.8019816080759921,0.817454415103631,0.8031020188558196,2,-3.4196790205297978,51.6072851549344,13.781437433789954,1,-0.010070980113133343,-0.012689411188186736,0.4661623872036774,0.031182407840679077,0.005616993448914484,0.8065062453108756,0.7974569708411086,0.7295141406816533,153.29164653308982,4.955672957829423,2.122861300958814,0.8151317060310969,0.7831039063553853,7.078534258788237,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-8006848315.570242,-1.0227269020160858,-1.8564027521711264,0.0
WIF,2025-07-02T07:00:00Z,0.8102474740781945,0.8102474740781945,0.8102474740781945,0.8102474740781945,258849981.82485858,0.0058606950428665705,0.029100662049862613,0.019624175691909995,0.021529398292920998,-0.005991954326845961,0.0058606950428665705,0.024739282310842103,0.024555817605825148,0.8027688334095352,0.8171717899653786,0.8031731179127587,2,-2.9886683287501556,54.56507425545294,23.92792214249313,1,-0.008223166087805711,-0.011796162168110531,0.6007258162486812,0.031799880404739335,0.005947798452573436,0.807588022082059,0.7979496447370114,0.7302393038433648,251.46729249715537,5.632393659448507,0.0,0.8102474740781945,0.7831039063553853,5.632393659448507,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-7747998333.745383,-0.8592604236199075,-1.644752390729635,0.0
WIF,2025-07-02T11:00:00Z,0.8088481412931477,0.8088481412931477,0.8088481412931477,0.8088481412931477,256081966.31226403,0.0038494623590701327,0.012330933213426931,0.004123529679451066,0.02895802499172051,-0.0013736988989913046,0.0038494623590701327,-0.0017270436870399086,0.025235646494129904,0.803544776454048,0.815357223342819,0.8032364930383016,2,-2.2669582409618414,60.745163864193245,12.451283066853271,1,-0.004446161032980345,-0.008207916208231046,0.5839305138182569,0.034021371769918186,0.006442128106395745,0.8087554797988785,0.7983340731092174,0.3132704858593183,229.4523824220867,4.940644906086028,0.2685496932837362,0.8102474740781945,0.7831039063553853,5.2091945993697655,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,-7238996953.228496,-0.4501161932564432,-1.4028784251529822,0.0
WIF,2025-07-02T12:00:00Z,0.8063394641567255,0.8063394641567255,0.8063394641567255,0.8063394641567255,261536365.82154933,-0.003101542809273772,0.001144209561172449,-0.004823229996384848,0.01470629378267363,0.0035460323301441665,-0.003101542809273772,0.009191145486913355,0.029671104450851304,0.8038109371876363,0.8150035857276782,0.8032673683728133,2,-2.081320651304527,58.859176733391415,-1.2891541269023676,1,-0.0037606366664870716,-0.0073184602998822516,0.5334681039493294,0.0331597451178276,0.006669234031156086,0.8091886037826544,0.7984332705926181,0.22552574329224076,168.49991523923399,4.320750903907907,0.7267110841511323,0.8102474740781945,0.7831039063553853,5.04746198805904,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-7500533319.050045,-0.577929669986576,-1.2458217354460033,1.0
WIF,2025-07-02T13:00:00Z,0.801192637028441,0.801192637028441,0.801192637028441,0.801192637028441,259808107.48634532,-0.006382953280932524,-0.00565167073116235,0.002749525553739529,0.013287414188250857,-0.0036001678142465465,-0.006382953280932524,-0.005246047155932576,0.019219246911653887,0.803561575267713,0.8144619798963355,0.8032467242798345,1,-1.9981590342838604,58.02237319450448,-0.9709854294336466,1,-0.0035912617723000695,-0.006573020594365816,0.4379221313821227,0.03379716349962548,0.006808879041246534,0.809016799021977,0.798106351513449,0.22117476432197244,74.733717091863,3.3158549470893717,1.6598470489273587,0.8102474740781945,0.7831039063553853,4.97570199601673,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,-7760341426.53639,-0.712021388126961,-1.2259085817143947,1.0
WIF,2025-07-02T14:00:00Z,0.8155949365982076,0.8155949365982076,0.8155949365982076,0.8155949365982076,265050772.87616187,0.0179760757951839,0.008341238559655295,0.012635725297951206,0.03589250947387712,0.017462663655526622,0.0179760757951839,0.012222810202588752,0.026353480303707544,0.804707609680141,0.8145064095709187,0.8033695920640969,2,-1.6150490554908354,69.12574145030237,8.380577586109126,1,-0.002268733194111805,-0.005712163114315014,0.46289085318473827,0.038153883547498116,0.007438967299768499,0.8107747937433518,0.7986404256169302,0.2639593908629442,268.75548538632677,5.355207606084665,0.0,0.8155949365982076,0.7831039063553853,5.355207606084665,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-7495290653.660229,-0.508510564177995,-1.0830745478977477,1.0
WIF,2025-07-02T15:00:00Z,0.8266122963350893,0.8266122963350893,0.8266122963350893,0.8266122963350893,261764001.31829116,0.013508371916621131,0.02514180823279588,0.025896292385292785,0.03585968184980892,0.04524909266535171,0.013508371916621131,0.021962287028985505,0.045436262864534394,0.8067937703139456,0.8149811502283372,0.8036008627533605,2,-1.2328115518828073,71.79439242052499,12.93521568713357,0,-0.0003278318710039363,-0.004635296865652798,0.5361364942274779,0.036993748776917454,0.00803426933444535,0.8134349961378661,0.8001525444900252,0.2958665699782451,313.75146946450917,6.551258929186663,0.0,0.8266122963350893,0.7831039063553853,6.551258929186663,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-7233526652.341938,-0.300037362206044,-1.102409255076613,1.0
WIF,2025-07-02T16:00:00Z,0.8493546004174648,0.8493546004174648,0.8493546004174648,0.8493546004174648,290575622.0904702,0.027512661235753466,0.0601128382403171,0.05007918922772969,0.0544092219302843,0.0708203628306534,0.027512661235753466,0.05334618752131237,0.07877088120407483,0.810847182704757,0.8163291286671265,0.8040561238246452,2,-0.7162526070097779,75.52542422449504,17.50305102999056,0,0.003010754184965325,-0.0031060866555291736,0.6788091523879217,0.04481305350169264,0.009011134895539659,0.8185008315832659,0.803193533826248,0.36620739666424945,344.63946248975384,8.656092683858015,0.0,0.8493546004174648,0.7831039063553853,8.656092683858015,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-6942951030.251468,-0.06588870169004792,-0.5576040348518978,1.0
WIF,2025-07-02T18:00:00Z,0.8759252848675281,0.8759252848675281,0.8759252848675281,0.8759252848675281,419573602.8754995,-0.0015631496896389985,0.05965673236543356,0.09327675316171713,0.09628274553184468,0.1045719022520526,-0.0015631496896389985,0.07397096961017735,0.08739470844366282,0.8227708999822105,0.820963355173773,0.8054927497627378,3,0.1959445381707388,84.29807570383508,12.503683283310096,0,0.011391433749932789,0.0015417734985161188,0.9352600931155065,0.05354117768737653,0.01053146640589124,0.8319956776938636,0.8135461222705574,0.43944887599709936,233.77898049487774,10.062180511394581,0.14865897033607062,0.8772966308237216,0.7831039063553853,10.210839481730652,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-7006760065.147216,-0.03351880761124351,1.739153094456914,1.0
WIF,2025-07-02T19:00:00Z,0.8857814128022536,0.8857814128022536,0.8857814128022536,0.8857814128022536,433749586.4100504,0.011252247314925024,0.04288763770383386,0.08605555656928088,0.09977865624040394,0.12275053009940762,0.011252247314925024,0.07158025198693463,0.09322329429041765,0.828771901203167,0.8235052397866545,0.8062916419322852,3,0.5745056067073591,84.19961529968083,8.674191075185789,0,0.01484510029775854,0.0042024388583646035,1.0283375197278168,0.05276412471984807,0.010349385522966102,0.8379391945333351,0.8196046078729989,0.43364757070340826,221.81548385592336,11.20041682412114,0.0,0.8857814128022536,0.7831039063553853,11.20041682412114,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,-6573010478.737165,0.36336356794267594,1.9249000844059567,1.0
WIF,2025-07-02T20:00:00Z,0.8947726723258379,0.8947726723258379,0.8947726723258379,0.8947726723258379,450530569.44728017,0.010150652738512012,0.019920333542951862,0.08245749100630118,0.110489126688051,0.14259763623216504,0.010150652738512012,0.05347362795945276,0.11987159040920559,0.8350576889291357,0.8263000410627009,0.8071720501949077,3,0.944560961730286,84.37747232792921,1.3520482815707453,0,0.018099040941979005,0.006981759275087485,1.0728866325958788,0.051008271862747784,0.010362028316070032,0.8443293486962217,0.8257860291620497,0.4205946337926033,208.17362167344393,11.722603461932861,0.0,0.8947726723258379,0.7860846814423321,11.722603461932861,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-6122479909.2898855,0.8332804962139119,2.130754804380479,1.0
WIF,2025-07-02T22:00:00Z,0.919666631879649,0.919666631879649,0.919666631879649,0.919666631879649,526817435.6643986,0.009757945585171734,0.03825460614509435,0.048296094578802684,0.1405452328213177,0.15731842608761593,0.009757945585171734,0.049937303749298945,0.14138465161826752,0.8496404479151916,0.8331444698789068,0.8093120592562952,3,1.6647643466719177,93.49296867677714,9.29335337709631,0,0.02501668919821598,0.012946711696634392,1.1202413172431638,0.0520187368897577,0.01077444414502133,0.8595493446724187,0.8397315511579644,0.41986947063089197,188.2903106111657,13.354780563345315,0.0,0.919666631879649,0.7873354900620362,13.354780563345315,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-5095284738.000275,2.0229271847758064,2.9150134287787903,0.0
WIF,2025-07-02T23:00:00Z,0.9191850179507003,0.9191850179507003,0.9191850179507003,0.9191850179507003,516069223.4534517,-0.0005236831611085124,0.02728329371236371,0.04938746926310578,0.14727092520455942,0.1625151891738903,-0.0005236831611085124,0.03771088969091285,0.13641235112582595,0.8562637402995257,0.8365186090189771,0.8104053225268865,3,2.0818150983373402,92.83915182218134,8.461679494252124,0,0.02727680021986445,0.015812729401280406,1.1110252409092383,0.05108223121063653,0.010318461180235747,0.8657483152247043,0.846779165374347,0.41551849166062366,170.17451645259783,13.90146937831073,0.05077865194255652,0.919666631879649,0.7873354900620362,13.952248030253289,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,-5611353961.453727,1.6411864659901425,2.600169253090531,0.0
WIF,2025-07-03T03:00:00Z,0.921973658844476,0.921973658844476,0.921973658844476,0.921973658844476,626619730.1429596,-0.008075058341673547,0.013713854494697753,0.002508546993938321,0.05092579459561564,0.137891432359466,-0.008075058341673547,0.0030338189149263783,0.11536407446657382,0.8775183970096424,0.8489158693088915,0.8147097154062628,3,2.520579730590935,88.01339800337784,1.5160276875706273,0,0.03029233774076434,0.023948365463957077,0.5154372655431867,0.05498147438460044,0.012307942597285343,0.8888659958789094,0.8661707981403755,0.4321972443799855,95.78999947249935,10.837348283192462,0.6614262032742482,0.9294792580808544,0.7989957777202691,11.498774486466711,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,-5603908712.010672,1.8001896833840683,2.7348157106734687,1.0
WIF,2025-07-03T04:00:00Z,0.9192312330211266,0.9192312330211266,0.9192312330211266,0.9192312330211266,627821473.6792545,-0.0029745164593818485,-0.0003286271371661931,5.0278311247264895e-05,0.04944023069290426,0.15048321737558967,-0.0029745164593818485,0.010698545949399785,0.08227027035506351,0.8814910480583552,0.8516733345525086,0.8157497305069084,3,2.835798415989905,85.20098945518555,-1.9241674810442078,0,0.029764093189919905,0.025111511009149642,0.4067427710532611,0.051696447629249825,0.011438635206035481,0.8920057988028781,0.8709762973138323,0.34300217548948514,89.277362985774,11.226000393225863,0.9746331899561167,0.9294792580808544,0.801192637028441,12.200633583181983,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-6231730185.689926,1.0886451158585333,2.5114476073291216,1.0
WIF,2025-07-03T05:00:00Z,0.9245296565036694,0.9245296565036694,0.9245296565036694,0.9245296565036694,654031349.3187385,0.005763972428492359,-0.00532513397599077,0.0165241845017694,0.04374470173045508,0.147888145527161,0.005763972428492359,0.005433451093568298,0.05383928767126256,0.8855899631483851,0.8545304452172601,0.8168321178302592,3,3.0732963907941584,84.60281255922716,-4.737061170246136,0,0.02943370069211171,0.025975948945742056,0.3163183533516061,0.05170287479031268,0.010931239713827676,0.8956962184461695,0.8754837078506007,0.34372733865119653,94.15959058326705,12.204027687908097,0.489756238225069,0.9294792580808544,0.801192637028441,12.693783926133165,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,-5577698836.371187,1.775628875622207,2.5155636848623906,1.0
WIF,2025-07-03T06:00:00Z,0.9466186241698263,0.9466186241698263,0.9466186241698263,0.9466186241698263,695453773.5953814,0.02389211369345534,0.02673066099983612,0.029455381418298954,0.05794315522536242,0.17483437053181383,0.02389211369345534,0.01843975101107742,0.08070704262520478,0.8914022165789985,0.8581417463526548,0.8181235258535385,3,3.306345037960613,84.53138430837768,-3.4820136950001626,0,0.03060150227327052,0.026901059611247752,0.34821583134989154,0.05384819345655368,0.010626865090187464,0.9014618049899101,0.881342628168087,0.3828861493836113,128.32242911612107,14.45645499607539,0.0,0.9466186241698263,0.801192637028441,14.45645499607539,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-4882245062.775805,2.3694452484932196,2.607519015744303,0.0
WIF,2025-07-03T09:00:00Z,0.9387350595310481,0.9387350595310481,0.9387350595310481,0.9387350595310481,749831282.6537663,0.0074340384042472785,-0.008328131770798497,0.021217541146660635,0.021268886240045637,0.17167209999924715,0.0074340384042472785,0.015365005251535058,0.0306943323837916,0.9029927899805738,0.8669539662014398,0.8216087745984854,3,4.088600894601881,71.45566371052,-13.075720597857682,0,0.029007095086084234,0.028195049879819453,0.08648232487437116,0.05540632793463565,0.009389724518211098,0.9118072535851568,0.8941783263759907,0.3640319071791153,106.40513044616299,13.970234430239678,0.8943896069500181,0.9466186241698263,0.8155949365982076,14.8646240371897,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,-5573639524.699184,1.4696525549558244,2.361313384234798,0.0
WIF,2025-07-03T10:00:00Z,0.9438966008153596,0.9438966008153596,0.9438966008153596,0.9438966008153596,772937838.6489798,0.005498400461244168,0.006724361821199398,0.020947888664741177,0.03781821994372914,0.15731052077430707,0.005498400461244168,-0.00287552271312419,0.02634646957472886,0.9068883910124581,0.8699713244215936,0.8228255688892006,3,4.3223797747203125,70.5414358032657,-4.186167606322456,0,0.02868744843315596,0.028293529590486755,0.04353383379374905,0.054444080893920443,0.009048567707945985,0.915429303314236,0.8983474787106802,0.3531544597534445,123.72502278474042,13.732058161498381,0.3187040515449491,0.9466186241698263,0.8266122963350893,14.050762213043331,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-4800701686.050204,2.1053572788415074,2.3200288393841584,0.0
WIF,2025-07-03T11:00:00Z,0.9293979641740768,0.9293979641740768,0.9293979641740768,0.9293979641740768,778176137.9758701,-0.015360407727666892,-0.0025863689374558962,-0.018191761239487403,0.010727774912832055,0.12434567970341526,-0.015360407727666892,-0.008739334845749624,0.01111087106940234,0.9090321598849933,0.8723017808824753,0.8238859907328312,3,4.3554503555884,57.884936753972916,-14.232535393621099,1,0.026953504133315986,0.028025524499052604,-0.11814420141428673,0.05853549308110142,0.009073829717443777,0.9174653587516478,0.9005989610183388,0.37055837563451777,67.07949480719124,9.491459293472804,2.0420080527024354,0.9466186241698263,0.8493546004174648,11.53346734617524,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,-5578877824.026074,1.30678768466077,2.186759217998945,0.0
WIF,2025-07-03T12:00:00Z,0.9249046761366198,0.9249046761366198,0.9249046761366198,0.9249046761366198,769231173.7263387,-0.004834622207775197,-0.014732999746848052,-0.013531705671198435,-0.004921661139249078,0.0889499811763208,-0.004834622207775197,-0.0074084870285285875,0.016936520140626854,0.9105438280994339,0.8743646395198929,0.8248911517816252,3,4.4559281651777125,52.304042526288356,-19.151621184231644,1,0.024929399392466745,0.027406299477735433,-0.2821530971329273,0.054816827206871296,0.008778567772026891,0.9186631664815638,0.902424489717304,0.37200870195794056,39.15650889835883,6.032436260680047,2.674349437264184,0.9466186241698263,0.8759252848675281,8.70678569794423,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-6348108997.752413,0.5606357829564093,2.0006335944546287,0.0
WIF,2025-07-03T13:00:00Z,0.9196730509011491,0.9196730509011491,0.9196730509011491,0.9196730509011491,797334962.4420855,-0.005656393972753415,-0.025663351148087266,-0.013022975679906623,-0.002495307670948299,0.04830341139876371,-0.005656393972753415,-0.020306058068632837,0.00015185336742451483,0.9114132778900734,0.8761414399662166,0.8258342552554514,3,4.169925765011248,50.20605888578915,-20.33537691747655,1,0.022642128999599054,0.026453465382108157,-0.4143916296897209,0.046619788716099064,0.009197426080644708,0.9198719027940977,0.9029546529860492,0.3734590282813633,-2.9280264656348307,5.171971393696323,3.185573727930344,0.9466186241698263,0.8759252848675281,8.357545121626666,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,-7145443960.194498,-0.1893802111051947,2.0212527426150735,1.0
WIF,2025-07-03T14:00:00Z,0.9373545004341571,0.9373545004341571,0.9373545004341571,0.9373545004341571,821597794.5721562,0.01922579933780022,0.008560957272109926,-0.0014706589286018756,0.019715678451728502,0.07013065683555353,0.01922579933780022,-0.006930950249795731,0.008472746739462744,0.9138838705133194,0.87854195214143,0.826943909436334,3,3.913893268569596,61.01646433428528,3.1315275803123654,1,0.02200256407904988,0.025563285121496505,-0.3696244393519719,0.04931095172936706,0.009633348510962385,0.9229137330943207,0.9048540079323182,0.4002900652646846,98.87045244390718,5.711392301851043,1.0259429368461055,0.9466186241698263,0.8857814128022536,6.737335238697149,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-6323846165.622342,0.5612757944670788,2.0154125395508364,0.0
WIF,2025-07-03T15:00:00Z,0.9118560383995765,0.9118560383995765,0.9118560383995765,0.9118560383995765,835153508.1896907,-0.027202581331577824,-0.014108089269856627,-0.03394499184349831,-0.01370817908862021,0.029436862436335476,-0.027202581331577824,-0.018874504195938502,-0.010973871485200681,0.9136907436453439,0.8798483868966515,0.8277888062419385,2,3.3392978514082006,47.29448799237026,-5.009554533918099,0,0.019216673633364767,0.024293962823870162,-0.45682802392200783,0.057261509004428925,0.01111422444471624,0.9238253163173865,0.9035561709733012,0.4626540971718637,-91.58895055069966,1.685652333508341,3.4300988206583374,0.9466186241698263,0.8947726723258379,5.115751154166678,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,-7158999673.812033,-0.23869353631841495,1.9577297065950996,0.0
WIF,2025-07-04T01:00:00Z,0.9230403222822096,0.9230403222822096,0.9230403222822096,0.9230403222822096,596734756.9588717,0.003910702083970152,0.001957322157461139,0.015306487751362674,0.012265405296062903,-0.0016109101649502966,0.003910702083970152,0.004166160492779625,0.003661378766900869,0.9127568426225218,0.8898254150646282,0.8355165576564626,3,2.463857022185327,47.560378564640466,1.1324511600100848,0,0.007745602089625381,0.009758318983610592,-0.19961251907079408,0.06247256473733197,0.010083119552593726,0.9220639685439579,0.9034497167010856,0.5061638868745467,15.345838285055786,4.376208470511062,2.5333601464777935,0.9466186241698263,0.8823103989887076,6.909568616988856,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,-3081320040.4191685,2.342969505130031,0.36257713863908,0.0
